"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"1057","0.022440562598570024","0.37166286006110516","0.018144300072125863","0.36978860533536395","0.018144300072125863,0.36978860533536395","0.1841416590449929,0.1528243669946731,0.2317867292907594,0.8824761656391261,0.6231370094693305,0.2084354552640688,0.1295488894339639,0.27980359183810843,0.8747242485400754,0.6259071287339038,0.3724559222190823,0.20225216876153748,0.26785157128199244,0.2662556381037627,0.6279107700832738,0.6521755181354004","1000","regression","999610"
"526","0.016640026665988072","0.43291401596943047","0.018834861836052097","0.427218710989011","0.018834861836052097,0.427218710989011","0.2222710466286556,0.16980647957039818,0.24600017686413075,1,0.7415861621676145,0.23348591333514512,0.14598233358883178,0.3012303300331369,1,0.9156614754763401,0.40178155437139906,0.27398870033004963,0.35919920464886157,0.282727216793461,0.7048563808457996,0.8318782646329341","1000","regression","998736"
"475","0.02555958678595277","0.04174846279240485","0.01914126888232015","0.03254448166481849","0.01914126888232015,0.03254448166481849","0.12525494729571526,0.1115003195596802,0.19757248561216886,0.7198459035241178,0.010085322059790378,0.18323123668008529,0.10524759336070329,0.2462938151514219,0.6885352995915582,0.1686327224381843,0.3498681252328279,0.11249004421834277,0.20664046308361295,0.2425653723358869,0.5674284221738117,0.5207114961443918","1000","regression","998291"
"731","0.020974395105157584","0.3498043602256447","0.020183837893213208","0.33808197600891643","0.020183837893213208,0.33808197600891643","0.13601343396978685,0.11277951369087812,0.20099843563349798,0.7926965016771942,0.4502502260009843,0.18939661684511036,0.10466405053190063,0.24824436918528484,0.7383131305724825,0.1609787075199099,0.35979571311643727,0.12670955378358428,0.19601936984277207,0.2502185120193962,0.5328868725218688,0.46879263867473503","1000","sbx_closest2parent","999438"
"1081","0.023657440610443226","0.20610284495803294","0.02035839580326204","0.19734046850524933","0.02035839580326204,0.19734046850524933","0.16135919712660024,0.1261995243410007,0.21314207746223188,0.7981256619604802,0.37078547858044125,0.1839640809091601,0.1022958384966811,0.26399533824217875,0.7523228522141258,0.31941486141696696,0.3519621594525396,0.11151175005644075,0.21852193019744282,0.2532222094043353,0.5675590920916584,0.540991454473676","1000","regression","999878"
"1077","0.006512537784316319","0.2985045848757921","0.0206457150471272","0.3024484837992578","0.0206457150471272,0.3024484837992578","0.15886929252527793,0.12917248502312573,0.21008166728741143,0.8011580260818646,0.4985889019809536,0.18935548166762514,0.10092115658672335,0.25357376110331775,0.7532694806141568,0.35561314292895807,0.3609157102202894,0.12156157462701267,0.21314630362779774,0.249976187403629,0.5786918984613787,0.577123333562347","1000","sbx_closest2parent","999215"
"459","0.0086228001838774","0.6689014106200206","0.02188653981519617","0.6732274524673151","0.02188653981519617,0.6732274524673151","0.1789202629410489,0.14226971271973946,0.21235775088294223,0.8346249543183356,0.5312588730289786,0.198138206433473,0.1067696978866117,0.26549345890940823,0.8026049069422024,0.5724212804403646,0.36080671553153054,0.14416057393822979,0.2354307238470296,0.2545989166359458,0.6145665755988337,0.5982685148624994","1000","regression","998794"
"568","0.032827803947858614","0.6605952981379566","0.023328430501212583","0.658932653557291","0.023328430501212583,0.658932653557291","0.1850957771019984,0.14084365975474347,0.20379149966964324,0.8575457255329311,0.48013188408904456,0.19292403315163173,0.11285356304668862,0.2619028851084475,0.8681171842394195,0.5492721395680535,0.36464961042305116,0.1265099621060498,0.21488050528787572,0.2516113138881747,0.6413302758138653,0.5897777851931739","1000","regression","996285"
"962","0.027109780637715186","0.02145045916247934","0.0263508847521835","0.03107676705622031","0.0263508847521835,0.03107676705622031","0.12390866959592362,0.11353615694997275,0.19781693621714855,0.6868943592906662,0.004670350798527426,0.17530816412960878,0.09916462308105563,0.24848858235381097,0.6454004989154557,0.13936089828076548,0.3485133817719553,0.0940565215827601,0.19735039074844465,0.24000096349751135,0.5767150006481833,0.521700548024743","1000","regression","983063"
"188","0.01770243985520792","0.7873087823817644","0.027069746197274758","0.7872752567771382","0.027069746197274758,0.7872752567771382","0.15930300046288032,0.1611916166380078,0.21487003502974633,0.7911169915886619,0.3871279393023897,0.21086518169936716,0.09590944849281087,0.26076817041103,0.7231692126033865,0.7035696113262587,0.34941995343718213,0.13788600013479468,0.24379985635976,0.260684449674481,0.5902682656481606,0.5648236607935175","1000","sbx_closest2parent","999246"
"949","0.029198645479334873","0.6136317009395927","0.02743527232898979","0.6248394439056668","0.02743527232898979,0.6248394439056668","0.17922422190205317,0.14616352687986991,0.21213072573306205,0.8431924343171413,0.6079446144785874,0.19736081222137625,0.1156307914100169,0.26502450991894033,0.8180656413958717,0.5283350567673156,0.3695513243964259,0.12689246068612578,0.22959323511882188,0.2577041127318011,0.6165258796124652,0.6187817064563854","1000","sbx_closest2parent","999552"
"600","0.03679339624170275","0.7445087141856255","0.027494084909524874","0.7426488190904411","0.027494084909524874,0.7426488190904411","0.17625239017242128,0.1530784975750062,0.215834050892919,0.8835476623560757,0.5603538876417892,0.20749599767324592,0.10737971940725845,0.2686115704952007,0.8621088614467513,0.636603117856714,0.36822730989707136,0.15429245623195278,0.24228040830786363,0.25885806608393236,0.6458620651743854,0.6690140919603095","1000","regression","998883"
"1090","0.02498326108962945","0.07134907292144882","0.027686839413152087","0.07433313237876071","0.027686839413152087,0.07433313237876071","0.1314034359395602,0.11385888021118673,0.19863266012735079,0.7194847302918019,0.049267880335586114,0.18019250840356305,0.09911587787658642,0.24692606062845,0.6815575609015996,0.17035814282183256,0.3507234578054165,0.10878174056366839,0.20685336672188015,0.2424142680377855,0.5594778997928844,0.5139073341341397","1000","regression","998466"
