"elite_idx","centroid_x","centroid_y","situation_x","situation_y","situation_vec","command","fitness","kind","iteration"
"4572","0.011520048834876673","0.6163130226141939","0.012035298104802084","0.6144160557451452","0.012035298104802084,0.6144160557451452","0.49774758023313975,0.5202475178041904","1","regression","996147"
"4915","0.010529647295647704","0.7862433947720802","0.012252359964335713","0.7862644407323698","0.012252359964335713,0.7862644407323698","0.5061876659177921,0.5208424394486911","1","regression","998746"
"3270","0.004254371182727756","0.4246021723983842","0.013240281325439529","0.4266102625822388","0.013240281325439529,0.4266102625822388","0.5047208496859484,0.5252551031228642","1","sbx_closest2parent","955778"
"2310","0.008387903488838222","0.27652642579063774","0.013290463563333077","0.2733927325840556","0.013290463563333077,0.2733927325840556","0.49969236503938946,0.5196234102261933","1","sbx_closest2parent","990795"
"2289","0.013046245587081895","0.764735316326574","0.013370640083611884","0.7708973874370504","0.013370640083611884,0.7708973874370504","0.5135483223887557,0.5235412900338626","1","regression","998796"
"1045","0.017246069763575733","0.16823315971366554","0.013798194796549978","0.16786584159118212","0.013798194796549978,0.16786584159118212","0.4857597114923721,0.5064871980342035","1","regression","994542"
"3011","0.013473987033074064","0.48794847937487323","0.014140078369868858","0.49583668700619665","0.014140078369868858,0.49583668700619665","0.49959932732819423,0.5250762453085254","1","regression","997059"
"2438","0.011176300869021938","0.4100593013361924","0.014186495399809873","0.41121323542542054","0.014186495399809873,0.41121323542542054","0.5000453114344493,0.5239611144724451","1","sbx_closest2parent","995290"
"4440","0.013448491369225046","0.547486704683402","0.0142309838573903","0.5426715541535152","0.0142309838573903,0.5426715541535152","0.4969117796074131,0.5210396581157382","1","regression","998516"
"160","0.007422331052337194","0.21628011088408716","0.014340601909089812","0.21119754336875696","0.014340601909089812,0.21119754336875696","0.5004709258221901,0.518855105928214","1","regression","988420"
"3422","0.006919239554218748","0.7208940742828907","0.014374212904866401","0.7220950239057595","0.014374212904866401,0.7220950239057595","0.49569899840352527,0.5144836112110176","1","sbx_closest2parent","983656"
"1084","0.019052712194694454","0.33356767214773775","0.014380326783460018","0.3407021466580392","0.014380326783460018,0.3407021466580392","0.49363683409589626,0.52020579988078","1","regression","995679"
"4119","0.02211539971648646","0.6065588889531534","0.014555983445901477","0.6042756531011322","0.014555983445901477,0.6042756531011322","0.4850376736625421,0.515163511664034","1","regression","997740"
"507","0.006767491015412963","0.007488944428236055","0.014773898963623688","0.007984620380587115","0.014773898963623688,0.007984620380587115","0.49994611415902623,0.5152231565142402","1","sbx_closest2parent","996803"
"585","0.00628735005463521","0.43835479221696755","0.0158450280756679","0.4398707668441626","0.0158450280756679,0.4398707668441626","0.48449150762549764,0.5230975418767627","1","sbx_closest2parent","999122"
"365","0.022187531530845572","0.8404847063054528","0.016012273043406466","0.8401885360181653","0.016012273043406466,0.8401885360181653","0.5094163081652914,0.5234586794301579","1","regression","994480"
"2724","0.01165140730056402","0.2340336137001462","0.01617488687908497","0.23325089961948509","0.01617488687908497,0.23325089961948509","0.4779818177364209,0.5155538179286908","1","sbx_closest2parent","991207"
"1658","0.007051090620990574","0.6794695875446535","0.016247903857573798","0.685575856773354","0.016247903857573798,0.685575856773354","0.4945493362792317,0.519304002797964","1","sbx_closest2parent","998819"
"3688","0.020384003199705514","0.706706015744613","0.016249007228161805","0.7081273471175697","0.016249007228161805,0.7081273471175697","0.4963041406836643,0.520939475553156","1","sbx_closest2parent","979648"
"2612","0.014345210680348885","0.5054996362282473","0.016382302351507394","0.5012033737332792","0.016382302351507394,0.5012033737332792","0.4921721455383883,0.5223173584640615","1","regression","971809"
"4896","0.016154298435371417","0.9135072073563224","0.016450104911840735","0.9109022481956596","0.016450104911840735,0.9109022481956596","0.5122325244274595,0.5257513625150172","1","regression","991276"
"1711","0.021892346346703895","0.43042192323620865","0.016829340564699646","0.4286509070658252","0.016829340564699646,0.4286509070658252","0.5025403157730302,0.5235856841067804","1","regression","993127"
"3568","0.02223904136002819","0.41608555917883705","0.016949876443640988","0.41995332395407525","0.016949876443640988,0.41995332395407525","0.4945526491666402,0.5206521594136285","1","regression","997882"
"3936","0.01460486686325746","0.15196748911089458","0.01698438855619344","0.1519849818893484","0.01698438855619344,0.1519849818893484","0.4914835925879965,0.5211092953911955","1","sbx_closest2parent","998113"
"2474","0.025115411201249604","0.31544803388759357","0.01767541251001914","0.30967979945905755","0.01767541251001914,0.30967979945905755","0.5053196961186154,0.5220130753203446","1","sbx_closest2parent","998163"
"3698","0.022501711371498867","0.8288181846040277","0.017799950880833082","0.8327100875596383","0.017799950880833082,0.8327100875596383","0.5041682528643451,0.5215318855255444","1","sbx_closest2parent","988181"
"2194","0.017450207415991514","0.184371984506621","0.017817265411802508","0.1863228969347338","0.017817265411802508,0.1863228969347338","0.4937992983687742,0.5194217781329855","1","regression","996726"
"4210","0.02453318840704688","0.10369195796865144","0.017848192423454923","0.10681837426390006","0.017848192423454923,0.10681837426390006","0.49213532670607596,0.5207255926445704","1","sbx_closest2parent","997892"
"2095","0.016442992907639287","0.29859692707468366","0.01811116417656311","0.30563181941061146","0.01811116417656311,0.30563181941061146","0.5046208941683554,0.5123669095452937","1","sbx_closest2parent","988126"
"2992","0.012834209168263111","0.5919826426839604","0.018121678378650974","0.591000003365211","0.018121678378650974,0.591000003365211","0.510282793012868,0.5125835222538289","1","sbx_closest2parent","998275"
