elite_idx,centroid_x,centroid_y,situation_x,situation_y,situation_vec_0,situation_vec_1,situation_vec_2,situation_vec_3,situation_vec_4,situation_vec_5,situation_vec_6,situation_vec_7,situation_vec_8,situation_vec_9,situation_vec_10,situation_vec_11,command_0,command_1,command_2,command_3,command_4,command_5,command_6,command_7,command_8,command_9,command_10,command_11,command_12,command_13,command_14,command_15,command_16,command_17,command_18,command_19,command_20,command_21,command_22,command_23,command_24,command_25,command_26,command_27,command_28,command_29,command_30,command_31,command_32,command_33,command_34,command_35,fitness,kind,iteration
1083,0.11940302115678557,0.14886707277703123,0.8086575696214175,0.440102687881546,0.12311234878094646,0.15023374957282584,0.1730602381721559,0.1060348421419806,0.13674144167534483,0.11947494927816399,0.08066927423142352,0.037197895307035066,0.08646215403026365,0.05823330313039113,0.08776839218782788,0.08977166899460477,0.5074602137395952,0.8444950116889787,0.6877751403564566,0.07778442334599525,0.49270548345826365,0.45065468645022083,0.8945693185550884,0.3283194237229442,0.5383276551050601,0.5638399575047578,0.9650695909607172,0.27973681618904145,0.8024773609858495,0.12403857068107899,0.46987682510228246,0.11289096883226132,0.8754399434457096,0.5728972702196202,0.9222144308790337,0.355966648153151,0.6744851519572536,0.8591263292602722,0.4061225495950667,0.3794291075380058,0.6253443643097866,0.36151055373011665,0.5418804273009408,0.5235978415988054,0.6832613791065647,0.6474590383297522,0.9744476291804228,0.955486836841596,0.556151867132946,0.7255267516531216,0.9453151104701741,0.5645159508433916,0.8701795847798292,sbx_closest2parent,972578
589,0.13290506099991567,0.10323342266498398,0.8087453126844223,0.48738382142095543,0.13964533037196694,0.11327329671681528,0.1477951061085767,0.10149523478389011,0.10617439099090928,0.20036195371226395,0.07551719737089183,0.07712246040809077,0.0971400822957062,0.07394736964754389,0.06760277590593411,0.09605393579278865,0.4927192730767628,0.8615416993449345,0.8520340092039275,0.032352424206780445,0.6597892834323741,0.25060585925428003,0.9086116543540573,0.3779552070968203,0.5367368400044357,0.5788259485939903,0.8874889196286223,0.25884690314465303,0.7067460365319491,0.1455012310725083,0.8137813918913235,0.14591976706637444,0.9834867634715861,0.41224127359511037,0.9958102174222152,0.3405061517115283,0.7112609654172151,0.9137889880765814,0.4378763864899737,0.435726174646719,0.7577721013768273,0.4241916831317998,0.5944736560811569,0.5091841518137104,0.6102719343809351,0.48881784279886736,0.9843417602039699,0.9124249801848002,0.5545834253378163,0.701064767968253,0.9636856081341647,0.5824832854765573,0.9091116219933181,sbx_closest2parent,955094
919,0.14706131498776825,0.1353985036159986,0.8088585015918239,0.46273056510388433,0.14772481748955305,0.1491305084597986,0.13933132884405916,0.14089652012985474,0.11866202093766129,0.113113305730897,0.08494481348562646,0.08702827221675398,0.057589299879183445,0.06861360805738873,0.09956620861984944,0.06498836284508225,0.7509743304916633,0.8608836973180042,0.6086497452628425,0.1598853061011801,0.5595813836848825,0.5801556320995138,0.8880705708991798,0.3405945787893196,0.4634382088893751,0.6748591651638647,0.9042472782746149,0.2117833386364271,0.8587569215090678,0.19246585986705408,0.6290267367208854,0.18210031629936504,0.9561037039866307,0.6490187001897739,0.9879972818597293,0.3581284070820191,0.7028955538231734,0.7850833530065829,0.43049406988366296,0.3969833268018482,0.5938461741499235,0.5289588757069072,0.6534977693544254,0.4063518476873221,0.5944211713650496,0.4635337715850578,0.9856338225995895,0.943168363953873,0.5427232814230158,0.6960189312199919,0.9503683769518138,0.5580515047840479,0.9918576660369915,sbx_closest2parent,991557
558,0.1066104503742761,0.14390908204657152,0.8089312388042019,0.49966038085060316,0.1092778952785586,0.13183123258752916,0.1808053060460491,0.1186300063297366,0.10346949828181812,0.1649173002805103,0.04942975129091713,0.09977182229833378,0.06342773468103906,0.09478076387749818,0.07726606927656522,0.11498423942624977,0.6177340373774101,0.897536018925284,0.9168669625172166,0.07182824294482214,0.5751786973538859,0.5023984740710182,0.9589056371517221,0.39072570113747795,0.4575832351533001,0.6417440958691636,0.9121608604971702,0.24449197615196036,0.8789157521428945,0.14443953612587315,0.5394025265467575,0.10922975421881202,0.9632493998426147,0.24484358447938,0.9698680845404621,0.36735393828299556,0.6780797294984539,0.8223854534068836,0.39028877658313454,0.4122493508490188,0.9497468448676346,0.49191871826943595,0.6280561716845904,0.6560375299487152,0.7070684706586942,0.4939943715368317,0.9988552072296667,0.9571527225684199,0.5632960372537172,0.5668533723631508,0.9423031147554825,0.5731464266167237,0.8678740852801149,sbx_closest2parent,978206
1251,0.13119500234710985,0.10069973954766995,0.8090063863301816,0.5813363271682079,0.14385555153135166,0.10322728231562509,0.13436605090581408,0.14540937442920718,0.15123373446421076,0.1309143926839729,0.10422127004659401,0.0801774170983096,0.09773489297548499,0.09505774464828398,0.08626681966286104,0.11787818273667432,0.6382180422868249,0.8714176820987877,0.744132004637138,0.1414977502745999,0.5888211778435523,0.5686715596553001,0.9489672866223416,0.3859238942360001,0.5697609660678269,0.5663688213052047,0.9470199267698576,0.23087527896259027,0.8623668976521173,0.2487277438248621,0.7490475964230804,0.110234720896189,0.8910744651066718,0.4922196126625634,0.9073757579242925,0.39350027065583276,0.7433702362550715,0.8261008570367527,0.4568423062215531,0.4472108126210165,0.6460942651126456,0.5903721461308602,0.7172587352986101,0.44279939786847883,0.6821157433563885,0.5001504657241674,0.9895157491697796,0.9599309492162872,0.5645420349795276,0.7063849068426229,0.9478868009635871,0.5616332948762626,0.9263870415979899,sbx_closest2parent,901361
588,0.12351439682737084,0.1364855365244186,0.8090492507508745,0.4648444509538907,0.1067305582329354,0.15518965584021985,0.18185750205148685,0.13342580417215766,0.11331445514034277,0.118531275313732,0.06261034582904595,0.09927802458095902,0.07202327378071066,0.09050553539965708,0.07946361993225158,0.060963651431266336,0.9472162208320553,0.8630044573341569,0.515769717593885,0.0376167298265059,0.5131737489539013,0.39803584986074625,0.9714488868746542,0.3386502412483385,0.4238437653689097,0.6113704291361052,0.8697548918364388,0.2449023260852227,0.7346145126809683,0.19521267948963203,0.8009200003769039,0.0881958216486585,0.89409388007659,0.1842466113194901,0.9716868174262858,0.3305978042412986,0.6342415347129533,0.8665100193175275,0.42664294154930354,0.4253725690427698,1.0,0.6549552276314623,0.7665690240260673,0.40484813039995304,0.6340334788072037,0.49965215173333927,0.9754939566434684,0.9310364784612857,0.5864844890167549,0.7466819402007827,0.9513840326131985,0.5976105611905305,0.984496737217268,regression,958605
1036,0.12856590880365193,0.14249649709723766,0.8091160863413605,0.48429901185986374,0.11339923017401052,0.13522254495744232,0.14525352537704495,0.12283593895088325,0.12509635505394984,0.16730849182802962,0.09395742308754879,0.044377496074998524,0.07639667092973829,0.11046687806880814,0.0776622518942923,0.08143829180447766,0.9142672652248258,0.7967010893477953,0.8363637988395847,0.030150625901317667,0.417732927829892,0.6006016377680718,0.9509148450166225,0.3459848748263347,0.5240912245615464,0.7883421729401725,0.9804835390725977,0.2533548430630136,0.6825345396116698,0.23974725565045563,0.467802585715777,0.0542106432428831,0.7536728041730074,0.37590231110082317,0.9672012145717286,0.3289908114697847,0.66129699801479,0.9198624423460148,0.4089653523200042,0.4942000008368484,0.9481151060887666,0.32048940643017143,0.5354924234795891,0.5851501271104388,0.6675769636378425,0.567084201593832,0.9948243596995652,0.9389582750369945,0.5832673382387961,0.7392368879700223,0.9381605705561068,0.6031927115798388,0.9787667911748256,sbx_closest2parent,995355
145,0.12277307556374213,0.11657142547665661,0.8093369801469906,0.46677564376280617,0.12604123241825205,0.12879196190712794,0.1176754546643448,0.1686641423202913,0.1319994147823667,0.1361647740546078,0.06672645077629304,0.07280361579492833,0.036644657578515066,0.11513407013147056,0.07110388048836631,0.10436296899323289,0.9295162953703999,0.883751373815458,0.9096517328113989,0.002364268842243701,0.5577471042579931,0.5809362831744492,0.9044552771784963,0.3602920184155761,0.4712055719927325,0.7009449133939326,0.9145014910560936,0.2674432276990254,0.6328311229454249,0.1347798856096195,0.7055989403563762,0.18438833510484465,0.9657839359743958,0.7009321961626346,0.9602449461225394,0.3845382029567288,0.6954722341212982,0.8132844546814125,0.42681601748979053,0.329766515723251,0.9998851402049681,0.4934102375937075,0.6433452450286059,0.6038314088325434,0.7250207059735463,0.6271814110530882,0.999189670949557,0.9455277580366084,0.5454076900156606,0.7000421519121962,0.9541311253410678,0.5386519887956868,1.0222554901300416,sbx_closest2parent,989652
1477,0.11578539208190543,0.1482412545112809,0.8093473631737149,0.5289134325137678,0.13074680136794808,0.1273084054793781,0.14793741147849956,0.1366441236870745,0.15568949918573285,0.11102112197508189,0.046916327151283556,0.1309419037266482,0.11049803144397619,0.08291210127285743,0.06739776131129994,0.09024730760770253,0.5517117402476024,0.7994448354521635,0.6901404783215805,0.11456085696708257,0.6239964426164111,0.6158015430698153,0.9133738292552495,0.34952669003729964,0.4529686369932826,0.5068865679016784,0.8786025483739827,0.22835105610663872,0.8586620322290635,0.11991568997360907,0.591387187614439,0.10504702492975262,0.927757332507093,0.5051344458599905,0.9767156458350609,0.3909114967928244,0.6017114276551573,0.7085511883548149,0.3978232849345187,0.4141801116605897,0.9737510084605998,0.47602507237052005,0.6190170713700426,0.5115435998414976,0.6894082586079961,0.5223993631494759,0.984952852195947,0.9398413135006234,0.5677230055027045,0.6949758244466981,0.9447575005686631,0.5799631544594723,0.885264549414164,sbx_closest2parent,992907
146,0.12538799634167178,0.14958527704884023,0.8095553138656546,0.5519650904271632,0.1314552724269081,0.14185743662451003,0.16202469736468228,0.14428239119727962,0.10322610710875679,0.1267094091435178,0.09485954362165383,0.07384262620695847,0.08490308229705242,0.08215845839500692,0.08016945874287412,0.1360319211636175,0.9143131245559856,0.8603310434988869,0.544271114615703,0.04435068208994293,0.5148702558608812,0.5780185449691007,0.9034673458226334,0.3607424306932851,0.49990052494691356,0.7659973182665463,0.9344049536818803,0.2862074349582779,0.7849858958718394,0.23646638626113342,0.631094116844708,0.06757027104728561,0.9798678359139003,0.5111331209906141,0.9964801412820307,0.3420297527695418,0.6762310246047807,0.8068374968984231,0.38230510924406824,0.3778673907660418,0.9228380582532141,0.5687564913431463,0.7038517216123392,0.3874377733005797,0.6989203115907364,0.5084737815897163,0.9808083345571702,0.9512733057718296,0.5669137591380186,0.8366251409605813,0.9703852942984909,0.5431195597755027,0.9921650946909257,sbx_closest2parent,984960
1050,0.13980288561138468,0.17343982725891566,0.8096000244434439,0.5049155422989084,0.1573555242016483,0.16865741375924614,0.11115870181504164,0.14317650118414657,0.11981759152843258,0.10943429195492858,0.06713376180937966,0.09954015018758487,0.08467987862758525,0.05822365214518906,0.11693163008715318,0.07840646944201647,0.5099401551388266,0.8581659133388349,0.739484037043811,0.14276491334301744,0.6259133011383354,0.5594279553290928,0.9518234641996465,0.34618893663127515,0.5143276235936097,0.568274768430536,0.8548759437306732,0.3187712319209652,0.8620959528924405,0.13797606961810693,0.4371784471877717,0.1071160815423993,0.031816556576269084,0.07534309694053104,0.9072260807492417,0.38628842623662485,0.7073463967972948,0.8433491777478501,0.3954685327884446,0.4088806455415596,0.9230615142864091,0.41388198813806276,0.5453222062227094,0.4427003666232298,0.6972929892053825,0.6865841157717669,0.994635142842884,0.9260221308510853,0.5465324942245167,0.6943552810780986,0.9476757517656205,0.561325085782066,0.8562566267962195,sbx_closest2parent,925095
1930,0.11355309957654135,0.14586289985660633,0.8096696465643818,0.45336197848961146,0.11934511273877743,0.1339785257377153,0.1384049924794851,0.1509939448259529,0.15128616008643656,0.1156609106960145,0.08297679990158809,0.06467217592948864,0.038042593675856023,0.10630231800773084,0.08139272302299301,0.07997536795195485,0.5858908442542438,0.8868549967835034,0.7164974518116807,0.06984023613063342,0.45320808169541027,0.6728089082223413,0.9941862981390482,0.37445557412994057,0.5840914126305026,0.5390598910546875,0.9286021822948973,0.2615328642991404,0.9844360186811637,0.22572201835560773,0.3440036266493868,0.23528939056513765,0.9869746005271491,0.7053186989464993,0.9066609798435002,0.3715686035677856,0.7344452231786663,0.9386309060441632,0.4227730694560673,0.4735038336181749,0.9800842144613899,0.5600016009314113,0.6842614243448837,0.7105927563006146,0.6696037586905886,0.7142436601453996,0.9771399057046759,0.9597943408097948,0.5701428422689411,0.6347907482152879,0.9529703575220748,0.5546725021270863,0.912681041376505,sbx_closest2parent,982895
1769,0.15581677476281208,0.14461749520800488,0.8097605775142249,0.5628628172282024,0.17659156905630582,0.12916958154456565,0.11370527770237035,0.14192265626942752,0.14132580666270575,0.10704568627884967,0.12483752900905139,0.0724516548094799,0.0624024364094947,0.07724048501449612,0.10546773023761692,0.12046298174806333,0.7242980301942672,0.8774029289631662,0.7446494822321235,0.01404357900938396,0.7999578706868051,0.9045663821143961,0.9098690935068328,0.342077678334699,0.5016028040088808,0.6313340902797153,0.9354944936142784,0.2761523585006899,0.7541399433002093,0.14016182071322872,0.8929894550406567,0.10353998416965865,0.9551960539648549,0.6971144131012038,0.995297347394239,0.3722367388860566,0.7508496665892341,0.8225421266771938,0.4014485080822612,0.4145278138190028,0.9844937659074309,0.3367345026158733,0.5459240187236185,0.5885046237504117,0.6633193222437503,0.64028376214305,0.9979580761953522,0.9453030224216405,0.5451968131351956,0.6583007234055654,0.9331622406431741,0.5962845625196892,0.9612769151343944,sbx_closest2parent,977237
1545,0.17311088036557454,0.14812882070183142,0.8097737572719206,0.4617529182802914,0.18150838792985388,0.14101231936512917,0.1094418037708371,0.14890412940339826,0.11841304833620497,0.11049406846649729,0.09214189667121216,0.11637634518199644,0.06469172117164398,0.061617119533970754,0.051993190238539676,0.07493264548292841,0.6307312924593327,0.8718891315501802,0.7681453727147257,0.1018676039247718,0.6557779272358986,0.48566564696324754,0.9964920473042894,0.37644532490042376,0.5962103188466792,0.5540438319421408,0.9501934699478048,0.21262833972521633,0.9538606338743212,0.124154681286684,0.3184370159325669,0.2133910393295981,0.8905352034361286,0.4585174909512263,0.88987945784092,0.3684437883734457,0.5761321979691283,0.9805575254826421,0.40403623151739193,0.4512690485531421,0.9607476824973418,0.5088305309729343,0.42653613877307167,0.48605174590933825,0.698416336208906,0.6047463075710229,0.9739186916894602,0.9431171198105124,0.5634502416816625,0.7905474062072572,0.9386561109775443,0.551649828469528,0.8311644431339436,sbx_closest2parent,983240
1466,0.12219661632517177,0.17875619292675893,0.8098416066801657,0.5270980503417957,0.11583965198259545,0.1738249121297921,0.14195577666266648,0.15683651334798668,0.1048026937212865,0.1165820588358385,0.06438434055286023,0.1461158743232731,0.06781069442053533,0.07925487503011187,0.033192923392672255,0.13633934262234282,0.53575627913313,0.8092319487404516,0.7263950708716612,0.08568962250350134,0.8258012074670984,0.6364457969986167,0.9710561735282482,0.3359319639321611,0.5591909562280959,0.5564470665100145,0.9081455738422334,0.3809765901251525,0.8592515610160986,0.17751120437081705,0.4436376475725648,0.0738077098474242,0.8834877705985399,0.4166207517572313,0.9802542418041791,0.3263344457915862,0.6244887810502942,0.9423220103235708,0.41360103773901136,0.4925313153266025,0.7564897260849793,0.6700995698646084,0.6678980241730651,0.5700876446140094,0.8949566796406907,0.7256101696949588,0.9879096035231792,0.9512592371271053,0.5872328101835483,0.6113525950936889,0.9322031339857931,0.5544113246971563,0.7836456463501013,sbx_closest2parent,846275
1874,0.13790977539745303,0.15131207964501292,0.8099359673712178,0.5575060119890688,0.15593105377455013,0.14420230620799582,0.12601141160168133,0.13115312489155628,0.1475194472745335,0.10511862362090071,0.11711208405874143,0.0325408325923545,0.07010064961474136,0.12938843258966048,0.10785612159051323,0.10050789154305774,0.7042827549397657,0.9043742992406553,0.7274919430030363,0.07962322567179807,0.5867232124034788,0.4362692212439793,0.7475636156365254,0.34493590460347523,0.5373515960710266,0.4844326903966883,0.9578463064787726,0.2656416479294609,0.8769710940022357,0.18622371961922066,0.5863791434735921,0.08782296678919338,0.8682093226577721,0.537889992232512,0.9830859483106081,0.3747628146407176,0.7134785745823345,0.9442706957310193,0.4166224115650286,0.387738150203181,0.5942690655137549,0.31819282647302227,0.5170756763357574,0.5982794047826812,0.73256730396997,0.6631355339583533,0.9929084236318669,0.9356686607814451,0.5701593504096536,0.7764131483717912,0.9583222986314505,0.5665774553830103,0.7717655425178749,sbx_closest2parent,967837
851,0.17164701621864498,0.12190846432277522,0.8102577459293225,0.5066918700443354,0.18483169748648184,0.1212316070887799,0.09524201583785483,0.16330316883819707,0.11850635874355153,0.12714289793445738,0.0932203582403047,0.0788918470254811,0.08635477761233305,0.07155436383291884,0.1119950842657856,0.06467543906751205,0.8885476978278539,0.8991148956390567,0.6889858715302977,0.06580235883177302,0.5030733106735945,0.7100568985330489,0.9010163006921267,0.3617922472050856,0.5791809950565536,0.6479791352848527,0.9168788971649008,0.2400880322193839,0.9656302542491604,0.12618675050095468,0.6752345491145837,0.042627854538239585,0.6225481554992114,0.35417303771267217,0.974258093261599,0.35590073037717396,0.6750508020995915,0.9471372380016652,0.3883330287995672,0.5210728264012738,0.9521224093013982,0.4195215476440474,0.6248101834830309,0.849284468191402,0.6604638965468042,0.64164785791824,0.9760013322904368,0.9376729860144889,0.5565522997550822,0.6541108377586559,0.949540980014801,0.6011551604585108,0.8853608384245157,sbx_closest2parent,946442
551,0.1300008353955101,0.125361556666675,0.8102757934551794,0.4814860642341429,0.11679900228719522,0.11447910733090565,0.1821606957113872,0.13610933948392956,0.1470625544150869,0.11366509422667492,0.07991961879353143,0.05850370120408213,0.09461084813650723,0.07872652066516307,0.06863320265513251,0.10109217277972654,0.8598727509490135,0.8688351766090083,0.8491755227697584,0.16438429578404895,0.590852507941399,0.3816080069476434,0.9514335571168328,0.36839290937830554,0.5951955987812108,0.5281251941325603,0.9007505809955733,0.2140110289633814,0.8585327617080645,0.1821059919158714,0.7323990060465547,0.1527939362415753,0.9542710242262994,0.5186230306943944,0.9733104409159136,0.35810759864971997,0.741045299943239,0.7208269869454987,0.36783197365878784,0.43724006140354743,0.8597639627229006,0.5101122846602831,0.7183806791506108,0.48684884678508017,0.6681298485688487,0.5854970435970922,0.9837768472710705,0.9359290527734723,0.5431026338713092,0.7157769473171984,0.9580874017218469,0.5383350071764635,0.9996654410315925,sbx_closest2parent,966769
613,0.1207342117088459,0.17307696320062216,0.8103195565318229,0.5737276321286444,0.1182394081558365,0.1617234137693937,0.13590696308216701,0.1397856655048839,0.12623282203163658,0.12843128398790515,0.12479188876524905,0.11427460409295473,0.0593842413263158,0.07499439921347006,0.13498138835079482,0.06530111037986003,0.699349536843186,0.8904498708910662,0.6603532615453711,0.11813044622515481,0.6732791279749601,0.543123105262106,0.9892450804982517,0.3830734522267717,0.6714864970289822,0.712301054225008,0.9616703427092688,0.23248837431315578,0.9307337599461573,0.20106974573509145,0.7339675798127288,0.09551925890582054,0.9941418876230932,0.4494679674976694,0.9995466880204605,0.4431210045276983,0.7614388593473708,0.997417080375437,0.4096240569036393,0.47764640768371225,0.8465609231117032,0.5533178776809227,0.6658112485991956,0.5400880573559339,0.6481049993175341,0.6523070869249714,0.9865192341602477,0.9325689340102886,0.557202274623448,0.8492104311195607,0.9525443700629759,0.5880618252115116,0.8552794788488514,sbx_closest2parent,904690
126,0.16553764752822714,0.10440422001076044,0.8103379386110406,0.44813947799703446,0.15177305988185816,0.11340750476552508,0.14348783318554956,0.14667236935644898,0.10352771192189687,0.1514694594997619,0.06402119512383841,0.0835912417455966,0.0797982941522516,0.040149475279325234,0.0706057965625255,0.1099734751334971,0.674812621617125,0.9055389369960731,0.8025422069773958,0.008992795541617912,0.6137443819796773,0.4878898002540999,0.9091166018423595,0.34278899236030946,0.4383242763062333,0.7526624630249493,0.8863010340826954,0.2213021788555136,0.7942035618363981,0.1251008137755576,0.5742713190716433,0.01091113736030229,0.8502886529465,0.43239587505573585,0.9403569868809811,0.34091321940883956,0.6762697054491915,0.7643856345712996,0.4127116715846878,0.41798672726781017,0.8631480078140165,0.45634120879310586,0.5501315219839458,0.5782465820943072,0.7446391303114775,0.7442602988884892,0.9905277394943631,0.9336588753392955,0.555142841152336,0.6804673303734488,0.9624281986608694,0.551312854051646,0.8849747697379071,sbx_closest2parent,983623
338,0.17861993967691925,0.13482587900275303,0.8104285765475426,0.5490401081631386,0.17902276622003888,0.13717822500346186,0.1334182665886045,0.12569252642546042,0.13135350166614296,0.10376329064383406,0.08929310384911177,0.08312519314778354,0.08888843967951326,0.0742287948449921,0.08230565950126066,0.1311989171404773,0.9266859148904966,0.860392792283219,0.9097984156638361,0.12953308598235858,0.7434523807402126,0.677290378613739,0.9927440141301864,0.33835259655776345,0.7054666237105321,0.5699349426829247,0.9298804969655077,0.2675412517819471,0.6744019763890918,0.20998511461873037,0.9420683365472798,0.06730681476809558,0.975681255893243,0.23483579463554444,0.9845942536544741,0.3798201189978676,0.6838305062109467,0.9487116039192013,0.42739344666287366,0.41919076551249973,0.9090890174838041,0.7517304658585197,0.67661032213285,0.5979132567359415,0.9058838127801973,0.7519863630559246,0.999785949767173,0.9453368621954412,0.5623307875279712,0.7045862540292763,0.9660391529747995,0.5885318256442481,0.8684265807054002,sbx_closest2parent,945323
1740,0.15653215986046382,0.14158834848634472,0.8105437456740423,0.5952216659178308,0.142042944162639,0.11453010603119207,0.10925446226140353,0.12835828252958492,0.16541967239554636,0.1509382782936764,0.11837053946344855,0.055609524915569794,0.14303743301778463,0.10250595627158429,0.050588401884766654,0.1251098103646768,0.8342979874397798,0.8473162811431278,0.7854495637195862,0.08301388120081402,0.5474975518884702,0.15680504763869502,0.9871215799410835,0.33813465238740714,0.5359370572006413,0.7210897412684943,0.943946238491376,0.10275707228318208,0.5566032640475792,0.33389669644431863,0.8017194971313525,0.07438689712911689,0.8189371330112934,0.6407959688156907,0.9815585223665015,0.3738613317477982,0.8062207402938901,0.6615698486568576,0.4059778215260825,0.4662233467447964,0.989758888339924,0.4634333101235393,0.5895890239452171,0.4800730860249671,0.6913239571949953,0.6066253690348156,0.9945417454616158,0.9248768412076512,0.5713741462545893,0.9048304437934633,0.9458028010545648,0.5743605992516436,0.810669367677227,sbx_closest2parent,998244
1334,0.1519957765150826,0.15377100847799896,0.8105591414203197,0.46163593369386374,0.14532791541955548,0.13852987032689631,0.1461178349289557,0.16508508461549037,0.11434457955313218,0.10115385657628972,0.04472715338162641,0.08588076598927441,0.08366755999527051,0.06430579668745973,0.06377388164154127,0.11928077599869141,0.8697119669433282,0.8719181553667522,0.8800448405875013,0.08600929609864384,0.4856002654906199,0.6817678053191547,0.9433763372253986,0.36802279365904095,0.6423572321286337,0.6280261981276097,0.9190289912925321,0.3132672291490259,0.8265468633874512,0.30886011645428363,0.6928201506376765,0.12335729583406223,0.9685501453158047,0.5965153865205659,0.9961665066972114,0.34379501502072823,0.6575001220176566,0.9046728047201921,0.4202765691933738,0.3800453287060553,0.9744142946291077,0.6886147604729435,0.7984606757300485,0.6020163214316263,0.6670170122552173,0.5809741118276044,0.954124152249608,0.9406382754087795,0.5592192822763233,0.7294140436127761,0.9559879381745569,0.5709358488319898,0.9484422375465161,sbx_closest2parent,971291
1786,0.1318003662556034,0.10295667311942264,0.8105649398705657,0.398334899457039,0.11071025487062203,0.11685075246197026,0.14300945591856123,0.14838141246232112,0.16744484667010828,0.12416821748698284,0.10533026003170246,0.07757284064838564,0.028005426978822523,0.05117140976733287,0.08851871555003248,0.047736246480763043,0.6011171203943199,0.8296654585492247,0.8014550228378226,0.08685375582579931,0.33982609583515533,0.6705159564533612,0.9586251334878503,0.3567398841223779,0.5745186273783727,0.633969815754121,0.9114848661847889,0.3376482749632611,0.7875694540909456,0.18039690205467465,0.7690865407992304,0.17634514874147653,0.9792044993788285,0.5118951741659156,0.9865613985890068,0.3577078695264554,0.6894919612283319,0.8220665036472828,0.45087630400307127,0.41497186488341514,0.6385398663845279,0.6700102377359652,0.80563050336799,0.8333468095161354,0.6996726440034693,0.5490908751109504,0.9936682153236086,0.9437550463453818,0.5605915143959325,0.7225267100207728,0.9674745426998854,0.5728290757891396,0.9178797933031492,sbx_closest2parent,979518
873,0.14258066929111457,0.10714706551077792,0.810566479924894,0.5805325707924699,0.13883998661109484,0.09776735992289862,0.10827212074510352,0.16133579298815062,0.17573258313990195,0.12861863651774436,0.11537283080389801,0.08752473302403196,0.06330888120174967,0.08841606404051772,0.12262314274350752,0.10328691897876496,0.5906578113841864,0.8775536798527191,0.5066243412604091,0.13394488435120078,0.477172134719087,0.5096319413514931,0.9535049694302272,0.3554971241773219,0.45744664249194805,0.5853008970526973,0.9152068288475671,0.21253589582038995,0.7863192119745384,0.18386392043935285,0.6782885185431894,0.054042138162980646,0.8449330198146086,0.2890219863662296,0.9748668271979013,0.3354976185554402,0.6253149767193269,0.8920668456227622,0.42073166960174996,0.44919661958076224,0.9260696084296962,0.4586570056257696,0.6762436804858153,0.3902089632334002,0.6716304323335169,0.5182881598203836,0.9817891257266785,0.9199637146059153,0.5614213483281902,0.7811417998840091,0.9536536822090781,0.5922212072781046,0.8677170513245592,sbx_closest2parent,958628
1681,0.12064327769334503,0.14627592208815365,0.8106927597960872,0.49571471228506936,0.14461283999404104,0.15362912149995414,0.13192038813975293,0.13526528691168235,0.14340192554483044,0.10186319770582627,0.08614310519252823,0.053931892866987685,0.08548178547587969,0.12197037384915951,0.08803848192795323,0.060149072972561085,0.8315584661456867,0.8785365987779195,0.7163871948935018,0.17671201283153148,0.5061901514135408,0.5077620184706921,0.9793897442262363,0.34889052232017764,0.4779098061814589,0.6306443625663276,0.9404538308310074,0.346744592124483,1.0,0.23848157024558234,0.6950070088383957,0.1013282749880382,0.9256190467038677,0.7529602994106837,0.9502306618807184,0.3642376179208171,0.6659752887913977,0.9015155836514929,0.40790407696334274,0.37029185870015424,0.9472724753276083,0.40554418486565996,0.5025816090866095,0.6932087956839048,0.7411506016209888,0.6267736329248125,0.993902241254664,0.9255383713856391,0.569862821111014,0.7012943366377884,0.9442772221829894,0.5910221012856929,0.9397329463135063,regression,974134
926,0.10307580508364596,0.10252082140285465,0.8107119302574969,0.4699011487785102,0.11705994660810527,0.08855240187999519,0.16088784678504672,0.19552809318372644,0.10461920867293684,0.14406443312768644,0.08515879087438677,0.03161154318518614,0.10874673734220755,0.06599948750867296,0.09684650353577434,0.08153808633228242,0.848247618981725,0.8552403318645425,0.8162242173011335,0.12003050759267521,0.6647831515430996,0.7072111074379812,0.9965623461410236,0.35067268472065166,0.5332301986400128,0.6299682849624907,0.9060331816684759,0.2340296672885905,0.9879809345857211,0.2588793624880337,0.7373143950859974,0.06537375875694669,0.6883301218150801,0.31160579262501226,0.979384713803946,0.36139444908074564,0.64125928214343,0.7919212486238983,0.40283401712784334,0.479282415730398,0.5990009293331524,0.5760694483136624,0.5952167922371697,0.23530924160470773,0.7434873392080201,0.5054886655989719,0.9786898209020266,0.9341299032501535,0.56180554121048,0.704659142825253,0.938599276560905,0.5642162068660478,0.7423970028641697,sbx_closest2parent,775448
1529,0.13244541849285107,0.17871516828488684,0.8107518748645289,0.5720789535202102,0.15184175183658224,0.17343495079951898,0.1417202997000991,0.12858230234074547,0.13009896558170334,0.08507360460587984,0.12459622547005064,0.06221924630125402,0.06655649767612641,0.13063831106702406,0.0997907123166347,0.0882779606891204,0.37048862902007473,0.8106396675172584,0.6572393007334503,0.07078565799894754,0.42729133537328656,0.6744625718604769,0.9113012786508036,0.34019259125894363,0.5862114189612011,0.5507938068960033,0.9298041069792007,0.2986060000773921,0.7813497092840768,0.15539354985078374,0.8082730138489175,0.05402339362810285,0.983102397754422,0.4271949884923,0.8084667862874488,0.3549745217666606,0.6167197683180433,0.8877675324467392,0.3793255403221924,0.37840184317473674,0.5948802553132035,0.5155227830591288,0.7110632803194498,0.4919450172914394,0.6863432419502682,0.34201173051240086,0.9840814751908733,0.9242110937694696,0.5364002550979048,0.6599247232002544,0.9483457282290724,0.5537805225624879,0.8147562283724065,sbx_closest2parent,868913
